Has_QSpecs,Weight,InspectionDate
FALSE,8,1/15/2012
FALSE,1.8,3/17/2012
FALSE,223,2/26/2012
FALSE,40,8/4/2012
FALSE,0.1,12/14/2012
FALSE,0.1,5/27/2012
TRUE,12,4/28/2012
FALSE,0.22,6/16/2012
FALSE,0.02,7/19/2012
FALSE,0.1,6/9/2012
FALSE,0.1,6/19/2012
TRUE,0.93,11/13/2012
FALSE,1.09,6/14/2012
FALSE,1.7,4/12/2012
FALSE,5.5,7/17/2012
FALSE,0.54,7/14/2012
FALSE,0.2,9/19/2012
FALSE,0.3,1/4/2012
FALSE,4.5,3/19/2012
FALSE,0.5,9/12/2012
FALSE,0.96,1/27/2012
FALSE,3.68,2/28/2012
FALSE,0.13,1/8/2012
FALSE,11,4/15/2012
FALSE,0,12/20/2012
FALSE,0.1,9/2/2012
FALSE,5,10/20/2012
FALSE,0.01,10/12/2012
FALSE,0.5,4/5/2012
FALSE,1764,4/7/2012
FALSE,0.04,8/18/2012
FALSE,1.7,11/28/2012
FALSE,1.29,1/22/2012
FALSE,5.13,6/11/2012
FALSE,0.22,10/3/2012
FALSE,0.13,6/19/2012
FALSE,8,7/21/2012
FALSE,0.5,5/21/2012
FALSE,1,3/13/2012
FALSE,0.1,1/11/2012
TRUE,1.2,9/19/2012
FALSE,0.5,8/18/2012
FALSE,0.3,5/3/2012
TRUE,1,10/14/2012
FALSE,0.16,4/21/2012
FALSE,0.8,2/10/2012
FALSE,20.1,12/23/2012
FALSE,0.78,9/13/2012
FALSE,0.01,10/21/2012
FALSE,0.3,5/3/2012
FALSE,10,9/8/2012
FALSE,0.7,5/1/2012
FALSE,20.1,10/21/2012
FALSE,0.01,10/16/2012
FALSE,0.1,9/25/2012
FALSE,0.01,6/10/2012
FALSE,187,8/21/2012
FALSE,0.1,2/17/2012
FALSE,30,6/17/2012
FALSE,0.2,5/12/2012
FALSE,0.12,3/23/2012
FALSE,0.1,10/22/2012
FALSE,0.1,8/2/2012
FALSE,0.05,7/23/2012
FALSE,0.22,2/26/2012
FALSE,0.1,3/1/2012
FALSE,0.1,4/18/2012
FALSE,14.6,12/3/2012
FALSE,1,1/5/2012
FALSE,0.01,2/25/2012
FALSE,2.62,10/11/2012
FALSE,0.01,9/3/2012
FALSE,0.1,2/23/2012
FALSE,0.1,8/21/2012
FALSE,1.5,2/28/2012
TRUE,13,8/13/2012
FALSE,1,6/19/2012
FALSE,14.6,5/22/2012
FALSE,3,3/11/2012
FALSE,0.01,11/18/2012
FALSE,1.3,11/24/2012
FALSE,0.22,11/17/2012
FALSE,0.1,11/15/2012
FALSE,0.3,12/5/2012
FALSE,0.08,4/9/2012
FALSE,2,4/2/2012
FALSE,0.13,2/8/2012
FALSE,1.06,8/1/2012
FALSE,0.42,12/17/2012
FALSE,2.45,2/25/2012
FALSE,0.3,11/8/2012
FALSE,0.1,3/15/2012
FALSE,0.05,10/17/2012
FALSE,1,11/9/2012
FALSE,2,6/17/2012
FALSE,0.01,5/15/2012
FALSE,0.08,8/12/2012
TRUE,0.1,2/3/2012
FALSE,0.78,8/20/2012
FALSE,0.22,2/20/2012
FALSE,0.3,2/16/2012
FALSE,0.1,2/13/2012
FALSE,1.7,1/2/2012
FALSE,0.22,7/19/2012
FALSE,0,11/9/2012
TRUE,0.2,5/23/2012
FALSE,0.13,7/17/2012
FALSE,0.5,3/26/2012
FALSE,1,8/14/2012
FALSE,0.1,10/9/2012
TRUE,0.1,1/14/2012
FALSE,0.5,12/11/2012
TRUE,821,3/19/2012
FALSE,0.1,4/26/2012
FALSE,0.2,8/23/2012
FALSE,0.89,4/12/2012
FALSE,0.1,10/27/2012
FALSE,0.1,9/23/2012
FALSE,0.1,6/15/2012
FALSE,0,10/18/2012
FALSE,62,2/24/2012
TRUE,0.1,5/1/2012
FALSE,0.1,10/4/2012
FALSE,1.5,9/9/2012
FALSE,0.34,5/27/2012
FALSE,90,5/24/2012
FALSE,0.1,3/11/2012
FALSE,0.01,9/25/2012
FALSE,0.01,10/6/2012
FALSE,1500,8/20/2012
FALSE,30,1/21/2012
FALSE,0.06,11/2/2012
FALSE,0.2,11/27/2012
TRUE,1,10/3/2012
TRUE,0.02,6/25/2012
FALSE,0.1,7/4/2012
FALSE,0.1,1/3/2012
FALSE,0.1,12/20/2012
FALSE,228.8,1/7/2012
FALSE,2.27,9/22/2012
FALSE,0.01,9/28/2012
FALSE,0.01,6/9/2012
FALSE,0.4,3/25/2012
FALSE,0.3,10/10/2012
FALSE,0.1,11/14/2012
FALSE,7,8/16/2012
FALSE,4,4/15/2012
FALSE,0.1,11/12/2012
FALSE,0.12,9/28/2012
FALSE,0.1,5/17/2012
TRUE,0.1,12/4/2012
FALSE,0.06,1/15/2012
FALSE,0.1,2/19/2012
FALSE,6,7/6/2012
FALSE,12,1/13/2012
TRUE,3.7,2/7/2012
FALSE,7.7,4/6/2012
FALSE,42,12/12/2012
FALSE,0.2,6/12/2012
FALSE,1,5/15/2012
FALSE,1,1/19/2012
FALSE,20,5/25/2012
FALSE,0.08,8/26/2012
FALSE,115,9/25/2012
FALSE,0.04,12/12/2012
TRUE,0.1,3/14/2012
FALSE,0.4,2/23/2012
FALSE,1.8,1/18/2012
FALSE,11,5/17/2012
FALSE,0,1/25/2012
FALSE,1.7,11/10/2012
TRUE,5.7,10/2/2012
FALSE,0.09,7/13/2012
FALSE,0.86,8/7/2012
FALSE,0.01,7/25/2012
FALSE,2.3,7/3/2012
FALSE,29,1/21/2012
FALSE,0.22,2/1/2012
FALSE,0.8,10/22/2012
FALSE,0.4,6/12/2012
FALSE,0.06,1/27/2012
TRUE,0.01,2/4/2012
FALSE,145,8/2/2012
FALSE,31,9/23/2012
FALSE,0.04,8/8/2012
FALSE,0.08,5/11/2012
FALSE,0.1,9/16/2012
FALSE,1.4,12/22/2012
FALSE,0.2,10/22/2012
TRUE,0.2,10/28/2012
FALSE,0.1,5/28/2012
FALSE,3,9/24/2012
FALSE,1.8,6/11/2012
FALSE,1.75,1/27/2012
FALSE,40,9/1/2012
FALSE,0.22,9/15/2012
FALSE,32,10/4/2012
FALSE,4,1/21/2012
FALSE,7,5/11/2012
TRUE,0.22,12/3/2012
FALSE,0.1,7/2/2012
FALSE,0,3/27/2012
FALSE,0.1,2/23/2012
FALSE,0.13,9/19/2012
TRUE,0.01,7/13/2012
FALSE,6.99,3/21/2012
FALSE,1.47,4/21/2012
FALSE,2.07,8/4/2012
TRUE,1,4/28/2012
FALSE,0.1,3/1/2012
FALSE,50,6/10/2012
TRUE,0.5,11/22/2012
FALSE,0.1,7/4/2012
FALSE,0.1,7/8/2012
FALSE,600,1/25/2012
FALSE,57,9/9/2012
FALSE,0.1,10/19/2012
FALSE,218,3/1/2012
FALSE,2.2,9/12/2012
FALSE,2,10/23/2012
FALSE,5,1/22/2012
FALSE,1,12/1/2012
FALSE,0.2,9/10/2012
FALSE,8.5,3/8/2012
FALSE,0.36,9/27/2012
FALSE,20.1,12/26/2012
FALSE,1,4/22/2012
FALSE,0.09,6/18/2012
FALSE,1172,11/24/2012
FALSE,52,7/5/2012
FALSE,680,2/11/2012
FALSE,48,8/2/2012
FALSE,0.1,7/11/2012
FALSE,0.06,9/15/2012
FALSE,0.22,3/16/2012
FALSE,340,8/15/2012
FALSE,0.03,9/4/2012
FALSE,0.1,3/7/2012
FALSE,0,2/2/2012
FALSE,0.01,7/4/2012
FALSE,0.88,8/10/2012
FALSE,0.03,3/20/2012
FALSE,0.02,5/24/2012
FALSE,12,4/12/2012
TRUE,20,8/4/2012
FALSE,0.1,2/19/2012
FALSE,0.06,6/19/2012
FALSE,1.6,7/24/2012
FALSE,0.1,1/8/2012
FALSE,30,5/12/2012
FALSE,0.03,7/27/2012
FALSE,0.22,11/5/2012
FALSE,0.01,5/11/2012
FALSE,0,3/14/2012
FALSE,2000,1/6/2012
FALSE,14,10/23/2012
FALSE,0.31,4/15/2012
FALSE,0.15,11/10/2012
FALSE,0.13,8/14/2012
FALSE,0.3,4/22/2012
FALSE,0.1,12/21/2012
FALSE,0.1,3/19/2012
FALSE,0,6/21/2012
TRUE,0.55,10/19/2012
TRUE,0,2/10/2012
FALSE,0.5,12/24/2012
FALSE,1.2,3/20/2012
FALSE,0,9/28/2012
FALSE,0.2,6/25/2012
FALSE,1,2/28/2012
FALSE,0.4,10/22/2012
FALSE,0.01,10/10/2012
FALSE,0.1,12/11/2012
FALSE,0.3,9/18/2012
FALSE,0.01,3/7/2012
FALSE,0.5,3/18/2012
FALSE,0.1,5/12/2012
FALSE,0.1,7/21/2012
FALSE,2.5,4/21/2012
FALSE,0.2,8/22/2012
FALSE,0.1,5/18/2012
FALSE,10,12/14/2012
FALSE,0.1,11/19/2012
FALSE,0.22,1/8/2012
FALSE,0.1,3/9/2012
FALSE,0.1,10/9/2012
FALSE,1,6/1/2012
FALSE,1,12/1/2012
FALSE,1.56,12/8/2012
FALSE,0.2,9/3/2012
FALSE,2.2,5/13/2012
FALSE,20.1,5/23/2012
FALSE,0.5,6/15/2012
FALSE,0.91,8/11/2012
FALSE,6,10/13/2012
FALSE,0.01,9/17/2012
FALSE,0.1,2/25/2012
FALSE,8.3,9/23/2012
FALSE,137,12/1/2012
FALSE,0.22,12/15/2012
FALSE,0.1,3/4/2012
FALSE,0.1,10/13/2012
FALSE,0.1,4/6/2012
FALSE,0,3/22/2012
FALSE,3.59,3/5/2012
FALSE,0.5,3/8/2012
TRUE,0.01,11/14/2012
TRUE,0.22,8/13/2012
TRUE,0.96,5/19/2012
FALSE,23.8,12/9/2012
FALSE,15,7/1/2012
TRUE,0.01,1/18/2012
FALSE,0.5,8/9/2012
FALSE,0.1,4/12/2012
FALSE,4.7,1/28/2012
FALSE,1.2,8/1/2012
FALSE,0.25,7/12/2012
FALSE,0.1,7/22/2012
FALSE,14,9/5/2012
FALSE,0.5,10/7/2012
FALSE,0.5,2/11/2012
FALSE,1.15,11/4/2012
FALSE,0.01,9/7/2012
FALSE,0.8,10/20/2012
TRUE,0.06,9/9/2012
FALSE,0.1,1/1/2012
FALSE,0.42,11/19/2012
FALSE,0.01,2/2/2012
FALSE,37.8,12/12/2012
TRUE,1.56,3/3/2012
FALSE,0.1,12/23/2012
FALSE,0.2,12/13/2012
FALSE,0.1,9/14/2012
FALSE,17,2/7/2012
FALSE,0.01,6/24/2012
FALSE,0.22,9/18/2012
FALSE,0.1,4/26/2012
FALSE,0.1,7/4/2012
FALSE,0.5,9/5/2012
FALSE,6,5/6/2012
FALSE,61.52,1/9/2012
FALSE,0.2,9/6/2012
FALSE,0.1,3/9/2012
FALSE,0.1,12/22/2012
FALSE,1583.001,12/12/2012
FALSE,0.03,11/22/2012
TRUE,1,1/7/2012
FALSE,0.09,8/15/2012
FALSE,0,6/3/2012
TRUE,0.01,7/5/2012
FALSE,0.7,4/28/2012
FALSE,0.1,8/23/2012
FALSE,9,12/28/2012
FALSE,0.06,6/2/2012
TRUE,0.1,1/12/2012
FALSE,1.6,3/14/2012
FALSE,0.1,7/11/2012
FALSE,0.5,8/7/2012
FALSE,0.22,4/7/2012
FALSE,15,12/6/2012
FALSE,0.1,7/7/2012
FALSE,0.4,4/22/2012
FALSE,1.34,10/27/2012
FALSE,0.01,8/3/2012
FALSE,0,6/5/2012
FALSE,8.5,7/13/2012
FALSE,0.2,6/12/2012
TRUE,0,12/21/2012
FALSE,2,11/18/2012
FALSE,2,11/4/2012
FALSE,0.1,4/11/2012
FALSE,0.2,2/24/2012
FALSE,2000,8/25/2012
FALSE,2.2,10/6/2012
FALSE,0.1,12/27/2012
FALSE,0.01,7/25/2012
FALSE,0.1,8/24/2012
FALSE,0.3,9/27/2012
FALSE,1.78,5/16/2012
FALSE,1.2,5/13/2012
FALSE,0.01,12/17/2012
FALSE,0.21,10/1/2012
FALSE,0.1,11/5/2012
FALSE,450,3/3/2012
FALSE,0.16,1/7/2012
FALSE,11,6/1/2012
FALSE,0.4,10/28/2012
TRUE,0.01,12/2/2012
FALSE,0.01,4/13/2012
FALSE,8,2/1/2012
FALSE,0.1,8/1/2012
FALSE,500,2/7/2012
FALSE,0.1,8/26/2012
FALSE,2.74,12/16/2012
FALSE,680,3/27/2012
FALSE,0.02,1/22/2012
FALSE,0.2,7/22/2012
FALSE,0.04,8/1/2012
FALSE,0.1,8/24/2012
FALSE,0.14,12/14/2012
FALSE,0.35,6/9/2012
TRUE,0.06,3/3/2012
FALSE,0.1,7/25/2012
FALSE,0.03,8/23/2012
FALSE,0.01,3/26/2012
FALSE,5.5,3/25/2012
FALSE,0.02,10/21/2012
FALSE,0.1,12/26/2012
FALSE,0.4,11/16/2012
FALSE,67,8/2/2012
FALSE,11,1/24/2012
FALSE,0.04,4/22/2012
FALSE,0.1,9/21/2012
FALSE,2.3,5/21/2012
FALSE,0.5,1/1/2012
FALSE,0,12/3/2012
TRUE,0,10/12/2012
FALSE,0.18,9/12/2012
FALSE,0.1,10/11/2012
FALSE,0.01,3/12/2012
FALSE,0.1,5/10/2012
FALSE,0.1,2/2/2012
FALSE,40,3/14/2012
FALSE,15,7/22/2012
FALSE,0.003,11/14/2012
FALSE,0.02,2/27/2012
FALSE,0.2,9/14/2012
FALSE,19,5/14/2012
FALSE,0.22,2/16/2012
FALSE,0.01,2/14/2012
FALSE,1,10/10/2012
FALSE,0.1,1/28/2012
FALSE,2,10/27/2012
FALSE,0.02,1/8/2012
FALSE,0.1,2/15/2012
FALSE,0.13,2/28/2012
FALSE,40,5/7/2012
FALSE,125,4/15/2012
FALSE,0.5,9/24/2012
FALSE,57,1/13/2012
FALSE,1,3/16/2012
FALSE,0.1,12/17/2012
FALSE,0.01,3/5/2012
FALSE,0.01,5/11/2012
FALSE,0.1,3/3/2012
FALSE,0.01,11/12/2012
FALSE,0.02,8/13/2012
FALSE,8,12/22/2012
FALSE,2.5,12/27/2012
TRUE,0,12/16/2012
FALSE,0.13,9/27/2012
FALSE,15.83,1/21/2012
FALSE,0.1,2/13/2012
FALSE,0.16,1/4/2012
FALSE,0.1,10/2/2012
FALSE,4.21,6/20/2012
TRUE,0.06,4/20/2012
FALSE,0.05,1/23/2012
FALSE,0,3/16/2012
FALSE,0.1,8/5/2012
FALSE,0.5,2/19/2012
FALSE,0.1,2/17/2012
FALSE,0.21,10/9/2012
TRUE,0.07,3/6/2012
FALSE,0.02,9/25/2012
FALSE,370,4/1/2012
FALSE,680,2/5/2012
FALSE,0.1,5/6/2012
TRUE,0,4/6/2012
FALSE,1.14,5/9/2012
FALSE,0.01,9/20/2012
FALSE,2000,9/1/2012
FALSE,1.14,10/27/2012
FALSE,0.1,3/6/2012
FALSE,0.32,3/10/2012
FALSE,0.16,6/21/2012
FALSE,2,10/9/2012
TRUE,0.01,10/28/2012
FALSE,228.8,2/18/2012
FALSE,0.1,7/2/2012
FALSE,0.05,4/20/2012
FALSE,4433,2/28/2012
FALSE,0.3,1/20/2012
FALSE,1.2,7/11/2012
FALSE,1,12/18/2012
FALSE,0.01,1/10/2012
FALSE,0.2,3/15/2012
FALSE,99,1/24/2012
FALSE,1.89,11/1/2012
FALSE,0.1,1/11/2012
FALSE,0.1,10/9/2012
FALSE,1,1/19/2012
FALSE,3.7,2/26/2012
FALSE,0.6,6/22/2012
FALSE,2457,9/7/2012
FALSE,10,12/23/2012
TRUE,5,10/18/2012
FALSE,0.03,7/12/2012
FALSE,0.25,4/4/2012
FALSE,0.4,9/25/2012
FALSE,0.01,4/7/2012
TRUE,57,1/16/2012
FALSE,0.6,5/27/2012
FALSE,0.01,1/27/2012
FALSE,0.1,6/5/2012
FALSE,0.011,3/19/2012
FALSE,0.1,11/5/2012
FALSE,0.25,3/15/2012
FALSE,31,10/12/2012
FALSE,0.1,10/25/2012
FALSE,49,5/9/2012
FALSE,1.5,6/22/2012
FALSE,1,11/3/2012
FALSE,0.5,3/11/2012
FALSE,4.5,6/21/2012
FALSE,0.1,7/1/2012
FALSE,2.3,6/7/2012
FALSE,14,9/7/2012
FALSE,0.23,1/12/2012
FALSE,0.3,3/18/2012
FALSE,0.5,1/24/2012
FALSE,0.1,1/18/2012
FALSE,1699,8/8/2012
FALSE,2.23,9/14/2012
FALSE,0.07,3/11/2012
TRUE,0.1,1/6/2012
FALSE,0.1,5/4/2012
FALSE,137,12/27/2012
FALSE,0.6,9/17/2012
FALSE,0.1,7/15/2012
FALSE,1.4,3/18/2012
FALSE,0.01,7/6/2012
FALSE,0.22,8/18/2012
FALSE,2.23,9/22/2012
FALSE,0.22,7/18/2012
FALSE,0.2,10/14/2012
FALSE,0.1,11/15/2012
TRUE,0.6,4/4/2012
FALSE,0.13,4/21/2012
FALSE,2.07,1/17/2012
TRUE,1950,9/10/2012
TRUE,1,6/4/2012
FALSE,0.1,4/9/2012
FALSE,111,2/14/2012
FALSE,480,11/21/2012
FALSE,0.22,7/14/2012
FALSE,12.4,10/23/2012
FALSE,0.6,3/26/2012
FALSE,29,1/10/2012
FALSE,0.1,3/6/2012
FALSE,0.1,7/28/2012
FALSE,2,3/16/2012
FALSE,0.01,8/23/2012
FALSE,0.07,12/7/2012
FALSE,1,3/6/2012
FALSE,20.1,6/2/2012
FALSE,1,9/21/2012
FALSE,228.8,10/17/2012
FALSE,0,12/10/2012
FALSE,0.19,12/26/2012
FALSE,0.01,5/5/2012
FALSE,0.5,5/28/2012
FALSE,3.4,2/5/2012
FALSE,0.02,10/20/2012
FALSE,0.22,3/25/2012
FALSE,28,4/24/2012
FALSE,0.7,2/12/2012
FALSE,0.01,9/18/2012
FALSE,0.01,11/6/2012
FALSE,0.1,6/3/2012
FALSE,60,11/4/2012
FALSE,0,5/7/2012
TRUE,0.01,4/5/2012
FALSE,0.1,1/27/2012
FALSE,1,12/1/2012
FALSE,10,8/26/2012
FALSE,1,1/1/2012
FALSE,0.5,10/20/2012
FALSE,0.1,8/8/2012
FALSE,0.1,8/1/2012
FALSE,0.05,3/9/2012
FALSE,0.01,7/10/2012
FALSE,0.01,4/5/2012
FALSE,0.02,2/14/2012
FALSE,3,2/25/2012
FALSE,58,8/4/2012
FALSE,6.7,6/21/2012
FALSE,0.05,9/8/2012
FALSE,0.08,5/7/2012
FALSE,1.56,5/5/2012
FALSE,0.2,9/13/2012
FALSE,0.01,3/8/2012
FALSE,3,5/26/2012
FALSE,2,1/11/2012
FALSE,0.06,5/15/2012
FALSE,0.03,1/9/2012
FALSE,0.5,12/13/2012
FALSE,0.1,7/9/2012
FALSE,0.01,6/21/2012
FALSE,0.22,9/8/2012
FALSE,0.26,11/16/2012
FALSE,0.1,3/14/2012
FALSE,0.22,4/19/2012
FALSE,0.08,2/21/2012
FALSE,0.1,9/14/2012
FALSE,0,1/15/2012
FALSE,1.6,1/10/2012
FALSE,14,5/27/2012
FALSE,2.07,9/25/2012
FALSE,0.1,5/12/2012
FALSE,0.11,4/23/2012
FALSE,1.34,8/7/2012
FALSE,0.2,7/27/2012
FALSE,0.7,2/8/2012
FALSE,0.1,3/1/2012
FALSE,1.8,9/13/2012
FALSE,8.8,2/2/2012
FALSE,0.1,3/20/2012
FALSE,3,11/5/2012
FALSE,0.12,8/19/2012
FALSE,0.63,1/28/2012
FALSE,0.5,11/27/2012
FALSE,0.1,1/25/2012
FALSE,244,9/2/2012
FALSE,0.03,3/13/2012
TRUE,0.1,4/6/2012
TRUE,0.04,4/2/2012
FALSE,0.44,11/18/2012
FALSE,0.1,8/6/2012
FALSE,1.6,11/28/2012
FALSE,33,7/17/2012
FALSE,46,6/27/2012
FALSE,0.22,3/21/2012
TRUE,7,8/7/2012
FALSE,0.2,2/15/2012
FALSE,4,3/7/2012
FALSE,0.3,3/13/2012
FALSE,0.1,1/2/2012
FALSE,450,2/4/2012
FALSE,0.2,4/3/2012
FALSE,172,7/19/2012
FALSE,0.05,2/10/2012
FALSE,1,4/4/2012
FALSE,1650,2/18/2012
FALSE,0.04,11/17/2012
FALSE,0.01,4/26/2012
FALSE,0.1,11/16/2012
FALSE,0.5,1/9/2012
TRUE,0.4,3/10/2012
FALSE,1.14,6/27/2012
FALSE,0.5,6/15/2012
FALSE,0.1,10/9/2012
FALSE,0,6/25/2012
FALSE,14,10/12/2012
FALSE,0.01,6/11/2012
FALSE,1,4/22/2012
FALSE,2.8,4/24/2012
FALSE,0.5,7/24/2012
FALSE,0.07,1/24/2012
TRUE,2,4/23/2012
FALSE,0.8,3/28/2012
FALSE,0.1,3/24/2012
FALSE,0.22,4/18/2012
FALSE,2.2,12/10/2012
FALSE,1.25,6/9/2012
FALSE,13,8/8/2012
FALSE,0.05,1/9/2012
FALSE,0.2,11/16/2012
FALSE,0.05,10/12/2012
TRUE,4.7,6/7/2012
FALSE,0.96,9/11/2012
FALSE,150,7/26/2012
FALSE,0.05,3/9/2012
FALSE,1.43,9/24/2012
FALSE,0.1,8/14/2012
FALSE,0.45,7/2/2012
FALSE,0.01,1/3/2012
FALSE,0.1,12/9/2012
FALSE,3,2/7/2012
FALSE,0.1,8/12/2012
FALSE,90,3/23/2012
FALSE,0.01,3/23/2012
FALSE,11,4/24/2012
FALSE,1,8/13/2012
FALSE,1,5/15/2012
FALSE,0.01,12/27/2012
FALSE,0.1,4/27/2012
FALSE,20,1/14/2012
FALSE,0.79,1/18/2012
FALSE,40,9/7/2012
FALSE,0.9,7/8/2012
FALSE,0.08,8/14/2012
FALSE,0.5,2/9/2012
FALSE,0.11,7/22/2012
FALSE,0.01,5/6/2012
FALSE,0.5,10/8/2012
FALSE,1.3,6/20/2012
FALSE,2.5,10/26/2012
FALSE,0.01,9/24/2012
FALSE,0.01,4/25/2012
FALSE,10.4,5/2/2012
FALSE,0.1,1/6/2012
FALSE,0.1,2/12/2012
FALSE,0.06,3/25/2012
FALSE,0.1,9/11/2012
FALSE,1.04,8/21/2012
FALSE,0.01,8/12/2012
FALSE,0,5/14/2012
TRUE,0.2,5/19/2012
FALSE,0.96,2/22/2012
FALSE,0.22,6/25/2012
TRUE,0.02,8/7/2012
TRUE,0.5,3/10/2012
FALSE,0.13,10/7/2012
FALSE,0.06,9/2/2012
FALSE,8.6,8/14/2012
FALSE,275.001,4/25/2012
FALSE,1,2/27/2012
FALSE,0.1,11/12/2012
FALSE,2,5/2/2012
FALSE,1.2,11/12/2012
FALSE,450,9/17/2012
FALSE,4,4/3/2012
FALSE,1.06,5/15/2012
FALSE,0.2,8/22/2012
FALSE,0,9/15/2012
FALSE,1.6,12/26/2012
FALSE,0.1,11/2/2012
FALSE,3,12/24/2012
TRUE,1.1,12/21/2012
FALSE,0.1,11/27/2012
FALSE,0.1,4/15/2012
FALSE,1,11/4/2012
TRUE,109,2/3/2012
FALSE,0.1,4/21/2012
FALSE,1,5/21/2012
FALSE,0.1,8/25/2012
FALSE,4,12/9/2012
TRUE,0.1,1/24/2012
FALSE,130,5/6/2012
FALSE,2.12,7/8/2012
FALSE,1,12/5/2012
FALSE,1374,12/28/2012
FALSE,0.1,5/9/2012
FALSE,1,6/12/2012
FALSE,0.22,6/15/2012
FALSE,0.2,3/3/2012
FALSE,0.3,5/12/2012
FALSE,0.01,3/12/2012
FALSE,0.2,8/4/2012
FALSE,0.01,9/1/2012
FALSE,1.56,4/5/2012
FALSE,0.1,9/11/2012
TRUE,0.08,3/21/2012
FALSE,1140,5/11/2012
FALSE,0,1/8/2012
FALSE,0.1,6/27/2012
FALSE,0.02,12/1/2012
FALSE,1.56,5/17/2012
FALSE,0.2,5/5/2012
FALSE,0.2,4/28/2012
FALSE,0.13,7/3/2012
FALSE,0.46,12/21/2012
FALSE,0.3,7/9/2012
FALSE,0.22,3/27/2012
FALSE,0.1,12/25/2012
FALSE,0.22,2/28/2012
TRUE,0.5,5/28/2012
FALSE,0.01,5/14/2012
FALSE,0.4,4/2/2012
FALSE,0.78,12/8/2012
FALSE,2.72,12/13/2012
FALSE,0,3/23/2012
FALSE,0.09,12/11/2012
FALSE,0.3,9/12/2012
FALSE,1.37,8/20/2012
FALSE,0.22,10/2/2012
FALSE,2.28,4/10/2012
FALSE,2,4/18/2012
FALSE,0.1,9/6/2012
FALSE,0.7,8/20/2012
FALSE,0.6,11/26/2012
FALSE,0.1,6/26/2012
FALSE,0.1,6/13/2012
FALSE,1.58,4/2/2012
FALSE,10,5/24/2012
FALSE,0.06,5/17/2012
FALSE,0.01,7/27/2012
FALSE,14,6/20/2012
FALSE,0.06,11/18/2012
FALSE,3.25,1/28/2012
FALSE,0.1,12/7/2012
TRUE,0.01,6/6/2012
FALSE,1,11/20/2012
FALSE,0.1,11/25/2012
FALSE,0.1,5/16/2012
FALSE,0.3,7/6/2012
FALSE,0.11,5/9/2012
FALSE,3,5/26/2012
FALSE,0.04,3/24/2012
FALSE,4.5,2/15/2012
FALSE,13.6,1/19/2012
FALSE,0.69,11/22/2012
FALSE,0.09,8/5/2012
FALSE,9,8/12/2012
FALSE,3.16,12/27/2012
FALSE,0.1,12/17/2012
FALSE,0.01,11/25/2012
FALSE,0.5,11/18/2012
FALSE,49,6/23/2012
FALSE,0.1,5/26/2012
FALSE,74,11/22/2012
FALSE,0.12,8/7/2012
FALSE,0.05,3/21/2012
FALSE,1,2/5/2012
FALSE,1.56,1/28/2012
FALSE,0.1,6/20/2012
FALSE,0,7/18/2012
FALSE,0.22,12/28/2012
FALSE,10,6/9/2012
FALSE,0.5,10/2/2012
FALSE,0.1,4/11/2012
TRUE,5.7,5/17/2012
FALSE,1,12/18/2012
FALSE,4.7,3/23/2012
FALSE,0.1,8/22/2012
FALSE,2.5,6/25/2012
FALSE,19,12/23/2012
FALSE,1,6/13/2012
FALSE,0.04,5/12/2012
FALSE,0.1,8/21/2012
FALSE,0,3/11/2012
TRUE,0.4,3/17/2012
FALSE,43,4/11/2012
FALSE,30,2/8/2012
FALSE,6.5,10/8/2012
FALSE,0.3,12/21/2012
FALSE,0,2/8/2012
FALSE,8,11/27/2012
FALSE,0.1,7/20/2012
FALSE,0.1,12/21/2012
FALSE,0.03,8/15/2012
FALSE,12,3/11/2012
FALSE,1.01,9/28/2012
FALSE,0.1,11/17/2012
FALSE,147,9/19/2012
FALSE,0.49,8/10/2012
TRUE,1,1/5/2012
FALSE,150.001,6/12/2012
FALSE,0.1,9/19/2012
FALSE,0.54,3/12/2012
FALSE,0.49,3/28/2012
FALSE,0.1,4/23/2012
FALSE,0.2,6/24/2012
TRUE,0.2,4/18/2012
TRUE,0,9/1/2012
TRUE,0.31,4/6/2012
FALSE,0.1,4/27/2012
FALSE,0.1,10/3/2012
TRUE,0.2,8/20/2012
FALSE,0.1,11/10/2012
FALSE,0.1,2/17/2012
FALSE,1,9/7/2012
FALSE,2,12/6/2012
FALSE,2,6/18/2012
FALSE,10,4/23/2012
FALSE,3,3/27/2012
FALSE,10,4/10/2012
FALSE,0.22,5/23/2012
FALSE,0.03,1/2/2012
FALSE,0,5/26/2012
FALSE,0.05,4/7/2012
FALSE,0.7,9/22/2012
FALSE,1.3,6/3/2012
FALSE,0.1,3/12/2012
FALSE,0.1,11/18/2012
FALSE,0.5,8/10/2012
FALSE,15,3/17/2012
FALSE,0.07,6/25/2012
FALSE,0.03,3/24/2012
FALSE,0.1,11/12/2012
FALSE,0.5,4/4/2012
FALSE,0,12/28/2012
FALSE,0.79,10/1/2012
FALSE,0.1,10/19/2012
FALSE,2,8/7/2012
FALSE,0.07,5/28/2012
FALSE,0.1,12/26/2012
FALSE,0.22,12/15/2012
FALSE,0.1,12/1/2012
FALSE,0.1,6/19/2012
FALSE,1.4,7/21/2012
TRUE,0.08,3/27/2012
FALSE,0,10/16/2012
FALSE,0.01,1/23/2012
FALSE,8.4,8/26/2012
TRUE,33,7/5/2012
FALSE,25,7/13/2012
FALSE,38,12/2/2012
FALSE,1.5,7/16/2012
FALSE,0.16,10/10/2012
FALSE,2,8/13/2012
